Page ID,Facebook Page,Ad Library,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library,coalition,party,election,coder,Spend Money in Lombardia,Spend Money in Lazio
211405867544154,https://www.facebook.com/211405867544154,,Luca Folegani,Luca Folegani,≤100,1,,,,,FALSE,FALSE
1220981994590364,https://www.facebook.com/1220981994590364,,FT Partner Content,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
193553497480534,https://www.facebook.com/193553497480534,,Lollocaffè,Dical Srl,≤100,1,,,,,FALSE,FALSE
57266165685,https://www.facebook.com/57266165685,,Agatino Giusti,Agatino Giusti,≤100,2,,,,,FALSE,FALSE
231705866892703,https://www.facebook.com/231705866892703,,CNA,These ads ran without a disclaimer,≤100,2,,,,,FALSE,FALSE
218332978748935,https://www.facebook.com/218332978748935,,Federica Nobilio,Federica Nobilio,≤100,2,,,,,FALSE,FALSE
103609779300803,https://www.facebook.com/103609779300803,,Figli di Dio e della Madonna,Vincenzo Spina,≤100,11,,,,,FALSE,FALSE
482963285180673,https://www.facebook.com/482963285180673,,Eleonora Mattia,Eleonora Mattia,≤100,4,,,,,FALSE,FALSE
102132354792060,https://www.facebook.com/102132354792060,,Citrea scalda e arreda,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
1399175243653626,https://www.facebook.com/1399175243653626,,Documenta LIVE,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
490068557995906,https://www.facebook.com/490068557995906,,Belotti Daniele,Daniele Belotti,≤100,5,,,,,FALSE,FALSE
938205879656145,https://www.facebook.com/938205879656145,,160cm.it Cicloviaggiando con la sclerosi.,160cm.it Cicloviaggiando con la sclerosi.,≤100,8,,,,,FALSE,FALSE
112086381285564,https://www.facebook.com/112086381285564,,Rekited,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
873433412734669,https://www.facebook.com/873433412734669,,Klaus Algieri Presidente,Klaus Algieri,≤100,2,,,,,FALSE,FALSE
157070528339904,https://www.facebook.com/157070528339904,,Jessica Canton - Sindaco di Fiume Veneto,CartaBianca srls,≤100,2,,,,,FALSE,FALSE
327791024598059,https://www.facebook.com/327791024598059,,Massimo Casanova,Massimo Casanova,≤100,2,,,,,FALSE,FALSE
551236321688739,https://www.facebook.com/551236321688739,,Leonardo Di Matteo - #icittadiniprimaditutto,Leonardo Di Matteo,≤100,5,,,,,FALSE,FALSE
324465484922691,https://www.facebook.com/324465484922691,,"Circolo Culturale ""Giuseppe Saragat - Giacomo Matteotti""",Enzo Pirillo,≤100,6,,,,,FALSE,FALSE
146317902087346,https://www.facebook.com/146317902087346,,Antica Tabaccheria Emporium,Antica Tabaccheria Emporium,≤100,2,,,,,FALSE,FALSE
805480169641924,https://www.facebook.com/805480169641924,,Associazione Culturale Italo Calvino in Terre d'Acqua,Luca Mazzacurati,≤100,2,,,,,FALSE,FALSE
114670974862560,https://www.facebook.com/114670974862560,,Gabriella Benigna,Gabriella Benigna,≤100,3,,,,,FALSE,FALSE
510543356065092,https://www.facebook.com/510543356065092,,Assessore Romano Favetta - MPV,Jessica Marzilli,≤100,3,,,,,FALSE,FALSE
246596022430699,https://www.facebook.com/246596022430699,,Mescalito Film,These ads ran without a disclaimer,≤100,18,,,,,TRUE,FALSE
105083872149717,https://www.facebook.com/105083872149717,,Purina Feed Dairy,These ads ran without a disclaimer,≤100,2,,,,,FALSE,FALSE
104433631844846,https://www.facebook.com/104433631844846,,Rosario Scandurra - Candidato Sindaco Valverde,Rosario Scandurra,≤100,1,,,,,FALSE,FALSE
101549955856857,https://www.facebook.com/101549955856857,,Giorgio Cipolla,Giorgio Cipolla,≤100,1,,,,,FALSE,FALSE
102277678634679,https://www.facebook.com/102277678634679,,4G Energia - Oliveto Citra,slashto s.r.l.,≤100,2,,,,,FALSE,FALSE
728615447336443,https://www.facebook.com/728615447336443,,Germana Paoletti,Germana Paoletti,≤100,1,,,,,FALSE,FALSE
114641895262640,https://www.facebook.com/114641895262640,,Natural Code,Natural Code,≤100,4,,,,,FALSE,FALSE
352871043599,https://www.facebook.com/352871043599,,Maurizio Gasparri,Maurizio Gasparri,≤100,3,,,,,FALSE,FALSE
1659883530960475,https://www.facebook.com/1659883530960475,,Cgil Piemonte,These ads ran without a disclaimer,≤100,2,,,,,FALSE,FALSE
1562331690712699,https://www.facebook.com/1562331690712699,,La Cucina di Altamura,La Cucina di Altamura,≤100,1,,,,,FALSE,FALSE
1629486700625718,https://www.facebook.com/1629486700625718,,Possibile Comitato Provinciale Frosinone,Possibile,≤100,2,,,,,FALSE,FALSE
1454878551488658,https://www.facebook.com/1454878551488658,,Pino Bicchielli,Adabire Aznar Vanessa,≤100,3,,,,,FALSE,FALSE
1831742250172313,https://www.facebook.com/1831742250172313,,Paolo Lattanzio,Paolo Lattanzio,≤100,4,,,,,FALSE,FALSE
175225625972540,https://www.facebook.com/175225625972540,,Nello Donnarumma,Aniello Donnarumma,≤100,4,,,,,FALSE,FALSE
107711661632417,https://www.facebook.com/107711661632417,,Claudia Pratelli,Claudia Pratelli,≤100,5,,,,,FALSE,FALSE
156571947736127,https://www.facebook.com/156571947736127,,Scuole in Rete per un Mondo di Solidarietà e Pace,Amici delle Scuole in Rete,≤100,1,,,,,FALSE,FALSE
146415948745160,https://www.facebook.com/146415948745160,,Tecnè,Michela Morizzo,≤100,1,,,,,FALSE,FALSE
110791037172946,https://www.facebook.com/110791037172946,,Aldo Berlinguer,Aldo Berlinguer,≤100,3,,,,,FALSE,FALSE
529354933872202,https://www.facebook.com/529354933872202,,Elettra Car Sharing,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
360415704883966,https://www.facebook.com/360415704883966,,Prevenzione e Sanità Pubblica,Improve Communications,≤100,1,,,,,FALSE,FALSE
101258288809334,https://www.facebook.com/101258288809334,,Giorgio Giulio Ingold,Giorgio Giulio Ingold,≤100,2,,,,,FALSE,FALSE
214719123866,https://www.facebook.com/214719123866,,Partito Comunista dei Lavoratori,Partito Comunista dei Lavoratori,≤100,1,,,,,FALSE,FALSE
724049031004625,https://www.facebook.com/724049031004625,,Partito Di Alternativa Comunista,Partito di Alternativa Comunista,≤100,1,,,,,FALSE,FALSE
536313790087271,https://www.facebook.com/536313790087271,,Selene Pravettoni,Selene Pravettoni,≤100,2,,,,,FALSE,FALSE
110084471988715,https://www.facebook.com/110084471988715,,Lista Civica #ImpegnoVero per Campi,Paolo Gandola,≤100,2,,,,,FALSE,FALSE
204294363270982,https://www.facebook.com/204294363270982,,Funzione Pubblica CGIL Puglia,Funzione Pubblica CGIL Puglia,≤100,1,,,,,FALSE,FALSE
464256556936524,https://www.facebook.com/464256556936524,,Iacopo Melio,Iacopo Melio,≤100,2,,,,,FALSE,FALSE
1459658647687544,https://www.facebook.com/1459658647687544,,Comunità Ebraica Vercelli,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
1.44015E+15,https://www.facebook.com/1.44015E+15,,Progresso Ligure con Stefano Anzalone,Progresso Ligure,≤100,5,,,,,FALSE,FALSE
108059111628543,https://www.facebook.com/108059111628543,,Ada Lopreiato,Ada Lopreiato,≤100,4,,,,,FALSE,FALSE
1528664237368036,https://www.facebook.com/1528664237368036,,Giovani Democratici Brescia,Giovani Democratici Brescia,≤100,4,,,,,FALSE,FALSE
1510420532566356,https://www.facebook.com/1510420532566356,,Davide Acampora consigliere comunale di Treviso,Davide Acampora consigliere comunale di Treviso,≤100,6,,,,,FALSE,FALSE
779347678751107,https://www.facebook.com/779347678751107,,Paul Köllensperger,Team K,≤100,2,,,,,FALSE,FALSE
103540527758455,https://www.facebook.com/103540527758455,,Francesco Battista,Francesco Battista,≤100,1,,,,,FALSE,FALSE
175246233010467,https://www.facebook.com/175246233010467,,Alberto Budai Consigliere Regionale FVG,Fabio Fiorin,≤100,1,,,,,FALSE,FALSE
104513212267094,https://www.facebook.com/104513212267094,,Fidati,Rosa Antonia Viola,≤100,3,,,,,FALSE,FALSE
44651868053,https://www.facebook.com/44651868053,,Paolo Coppola,Paolo Coppola,≤100,1,,,,,FALSE,FALSE
496943873994126,https://www.facebook.com/496943873994126,,Giusi Savarino,Giuseppa Savarino,≤100,5,,,,,FALSE,FALSE
244955126364768,https://www.facebook.com/244955126364768,,Controcultura: Spazio aperto Be.Brecht,Controcultura: Spazio aperto Be.Brecht,≤100,5,,,,,FALSE,FALSE
533873370084592,https://www.facebook.com/533873370084592,,Il Liberale Qualunque,Francesco Chiarenza,≤100,3,,,,,FALSE,FALSE
189243321100435,https://www.facebook.com/189243321100435,,CIG Arcigay Milano,Arcigay Milano,≤100,1,,,,,FALSE,FALSE
625590310861100,https://www.facebook.com/625590310861100,,Giancarlo Tagliaferri,Giancarlo Tagliaferri,≤100,13,,,,,FALSE,FALSE
402677536461567,https://www.facebook.com/402677536461567,,AllMatters,These ads ran without a disclaimer,≤100,3,,,,,FALSE,FALSE
1583832781922269,https://www.facebook.com/1583832781922269,,La Verità,La Verità,≤100,6,,,,,FALSE,FALSE
422763684951426,https://www.facebook.com/422763684951426,,Arci Servizio Civile Arezzo,Teresa Gavilli,≤100,1,,,,,FALSE,FALSE
146937225207,https://www.facebook.com/146937225207,,Associazione Difendiamo il Futuro - Polis Policy,Inspire Communication SC,≤100,1,,,,,FALSE,FALSE
417593421627235,https://www.facebook.com/417593421627235,,Antonio Luciani,Antonio Luciani,≤100,1,,,,,FALSE,FALSE
754039684614446,https://www.facebook.com/754039684614446,,Laura Cartaginese,Laura Cartaginese,≤100,1,,,,,FALSE,FALSE
101448858960859,https://www.facebook.com/101448858960859,,Gamma,Gamma,≤100,2,,,,,FALSE,FALSE
102206812401610,https://www.facebook.com/102206812401610,,Zetakappa,Zetakappa Futures Srl Società Benefit,≤100,1,,,,,FALSE,FALSE
105285601780927,https://www.facebook.com/105285601780927,,Whispr2030,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
105371502336242,https://www.facebook.com/105371502336242,,乌克兰.ua,These ads ran without a disclaimer,≤100,26,,,,,FALSE,FALSE
267959287009208,https://www.facebook.com/267959287009208,,Agorà,Elio D'Aquino,≤100,2,,,,,FALSE,FALSE
100645958800878,https://www.facebook.com/100645958800878,,4G Energia - Trecchina,slashto s.r.l.,≤100,2,,,,,FALSE,FALSE
222394717784752,https://www.facebook.com/222394717784752,,Puro & Bio,Unica Bio,≤100,2,,,,,FALSE,FALSE
2428932227167676,https://www.facebook.com/2428932227167676,,Albert Bentivogli,Alberto Junior Bentivogli,≤100,1,,,,,FALSE,FALSE
2028030093905997,https://www.facebook.com/2028030093905997,,Matteo Pietrosante - Assessore Lavori Pubblici III Municipio,Matteo Pietrosante,≤100,3,,,,,FALSE,FALSE
1378374689075034,https://www.facebook.com/1378374689075034,,Associazione Latium Vetus APS,Associazione Latium Vetus,≤100,2,,,,,FALSE,FALSE
237843932914197,https://www.facebook.com/237843932914197,,Alground Tecnologia Cyberwarfare,Trizio Consulting,≤100,6,,,,,FALSE,FALSE
518817298248031,https://www.facebook.com/518817298248031,,Guido Del Fante,Guido Del Fante,≤100,2,,,,,FALSE,FALSE
122191987831675,https://www.facebook.com/122191987831675,,Fabio Amendolara,Fabio Amendolara,≤100,21,,,,,FALSE,FALSE
505296596299105,https://www.facebook.com/505296596299105,,Riformisti per Bernareggio,Silvio Brienza,≤100,2,,,,,FALSE,FALSE
317810338932181,https://www.facebook.com/317810338932181,,Fabio Carosso,Fabio Carosso,≤100,1,,,,,FALSE,FALSE
391332554233673,https://www.facebook.com/391332554233673,,Lucina Lanzara - il tuo canto libera,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
116795406383587,https://www.facebook.com/116795406383587,,Margherita Barbieri,These ads ran without a disclaimer,≤100,2,,,,,FALSE,FALSE
139569466076956,https://www.facebook.com/139569466076956,,Università LUM,Università LUM,≤100,1,,,,,FALSE,FALSE
102508391325323,https://www.facebook.com/102508391325323,,Giandomenico Fortino,Giandomenico Fortino,≤100,3,,,,,FALSE,FALSE
989994437684845,https://www.facebook.com/989994437684845,,Daniela Di Bari,Giuseppe Casamassima,≤100,2,,,,,FALSE,FALSE
599433750402701,https://www.facebook.com/599433750402701,,Vittorio Fata Sindaco,Vittorio Fata Sindaco,≤100,2,,,,,FALSE,FALSE
1181795591839355,https://www.facebook.com/1181795591839355,,Robert D'Alessandro,Conversazioni da panchina,≤100,4,,,,,FALSE,FALSE
106634575165734,https://www.facebook.com/106634575165734,,Matteo Bruno - Consigliere Municipio VIII,Matteo Bruno,≤100,3,,,,,FALSE,FALSE
879503328830712,https://www.facebook.com/879503328830712,,Sinistra Italiana - Pavia,Sinistra Italiana - Pavia,≤100,5,,,,,FALSE,FALSE
109234098660082,https://www.facebook.com/109234098660082,,youFin,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
116656491305666,https://www.facebook.com/116656491305666,,Lista Vincenzo Galassi,Vincenzo Galassi,≤100,1,,,,,FALSE,FALSE
110217811961017,https://www.facebook.com/110217811961017,,Adriana Bellini Regionali 2023,Adriana Bellini,≤100,1,,,,,FALSE,FALSE
203065183038056,https://www.facebook.com/203065183038056,,Edizioni Centro Studi Erickson,Edizioni Centro Studi Erickson,≤100,3,,,,,FALSE,FALSE
302458093888003,https://www.facebook.com/302458093888003,,Smart Faber,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
147702172102998,https://www.facebook.com/147702172102998,,Honeywell,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
221511087877348,https://www.facebook.com/221511087877348,,ACS Data Systems AG/SPA,These ads ran without a disclaimer,≤100,2,,,,,FALSE,FALSE
102178818216120,https://www.facebook.com/102178818216120,,ID Defend,These ads ran without a disclaimer,≤100,3,,,,,FALSE,FALSE
1566464517005046,https://www.facebook.com/1566464517005046,,ASSIV,ASSIV,≤100,1,,,,,FALSE,FALSE
110786171617396,https://www.facebook.com/110786171617396,,Vito D’Alessandro - Un Cittadino “in Comune”,D'Alessandro Vito,≤100,3,,,,,FALSE,FALSE
110100055307272,https://www.facebook.com/110100055307272,,pasquale_alessio_ciampa,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
102627225818858,https://www.facebook.com/102627225818858,,Dolores Bevilacqua,Dolores Bevilacqua,≤100,20,,,,,FALSE,FALSE
109708238494070,https://www.facebook.com/109708238494070,,Suela Plaka,Suela Plaka,≤100,4,,,,,FALSE,FALSE
975719895937784,https://www.facebook.com/975719895937784,,Santo Musumeci - candidato al Consiglio comunale 2023,Santo Musumeci,≤100,4,,,,,FALSE,FALSE
1304924732940838,https://www.facebook.com/1304924732940838,,Riccardo del Nonno,Riccardo Del Nonno,≤100,6,,,,,FALSE,FALSE
963373667373045,https://www.facebook.com/963373667373045,,Raffaella Bonsangue,Raffaella Bonsangue,≤100,3,,,,,FALSE,FALSE
103799132581595,https://www.facebook.com/103799132581595,,Associazione Sion OdV,Associazione Sion OdV,≤100,2,,,,,FALSE,FALSE
1163238480507169,https://www.facebook.com/1163238480507169,,Gaetano Palumbo,Gaetano Palumbo,≤100,10,,,,,FALSE,FALSE
273464906076180,https://www.facebook.com/273464906076180,,Gruppo Fimauto Autogemelli,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
403919049628859,https://www.facebook.com/403919049628859,,A.M.R.E.R Ass. Malati Reumatici Emilia Romagna,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
2048664861850577,https://www.facebook.com/2048664861850577,,ildigitale.it,IlDigitale.it,≤100,3,,,,,FALSE,FALSE
153226661931217,https://www.facebook.com/153226661931217,,I Cittadini per Angelo Niceta,Manfredo Gennaro,≤100,5,,,,,FALSE,FALSE
537020463174944,https://www.facebook.com/537020463174944,,PD Spello,Corrado Rosignoli,≤100,2,,,,,FALSE,FALSE
126222422109591,https://www.facebook.com/126222422109591,,Michele Bettarelli,Michele Bettarelli,≤100,2,,,,,FALSE,FALSE
636316316542482,https://www.facebook.com/636316316542482,,Il Tascabile,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
349138655249811,https://www.facebook.com/349138655249811,,Cosepuri,These ads ran without a disclaimer,≤100,2,,,,,FALSE,FALSE
119791764741698,https://www.facebook.com/119791764741698,,Rivista il Mulino,Rivista il Mulino,≤100,1,,,,,FALSE,FALSE
1431465240488204,https://www.facebook.com/1431465240488204,,Gabriele Michieletto Consigliere Regionale - Zaia Presidente,Gabriele Michieletto,≤100,6,,,,,FALSE,FALSE
106473192166860,https://www.facebook.com/106473192166860,,TIF Media,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
103151711785728,https://www.facebook.com/103151711785728,,Grazia Di Maggio,Grazia Maria Benedetta Di Maggio,≤100,8,,,,,FALSE,FALSE
1920638291535686,https://www.facebook.com/1920638291535686,,Giovanni Corrado,Leonardo Di Stefano,≤100,2,,,,,FALSE,FALSE
407080189401126,https://www.facebook.com/407080189401126,,Flumen,Flumen,≤100,2,,,,,FALSE,FALSE
155821534446613,https://www.facebook.com/155821534446613,,Dianova Italia,Dianova Italia Onlus,≤100,11,,,,,FALSE,FALSE
439153529754707,https://www.facebook.com/439153529754707,,Paolo Rea - Consigliere Comunale,Paolo Rea,≤100,2,,,,,FALSE,FALSE
657336751054124,https://www.facebook.com/657336751054124,,Cerampiù,These ads ran without a disclaimer,≤100,2,,,,,FALSE,FALSE
1721402061409216,https://www.facebook.com/1721402061409216,,Parliament Watch Italia,Parliament Watch Italia,≤100,4,,,,,FALSE,FALSE
305857383716,https://www.facebook.com/305857383716,,Comunicattive,Comunicattive srl,≤100,2,,,,,FALSE,FALSE
932782053433029,https://www.facebook.com/932782053433029,,Sogartech,Sogartech,≤100,2,,,,,FALSE,FALSE
104418919198620,https://www.facebook.com/104418919198620,,Massimo Lena,Massimo Lena,≤100,1,,,,,FALSE,FALSE
767163076808708,https://www.facebook.com/767163076808708,,Marica Fantuz,Marica Fantuz,≤100,1,,,,,FALSE,FALSE
654489511240107,https://www.facebook.com/654489511240107,,Europa Verde - Verdi del Veneto,Europa Verde Veneto,≤100,2,,,,,FALSE,FALSE
864001603727084,https://www.facebook.com/864001603727084,,Maira Cacucci,Maira Cacucci,≤100,2,,,,,FALSE,FALSE
129078800535,https://www.facebook.com/129078800535,,Rinnovabili.it,These ads ran without a disclaimer,≤100,3,,,,,FALSE,FALSE
110847521905374,https://www.facebook.com/110847521905374,,Parte da Noi - Signa,Parte da noi - Signa,≤100,1,,,,,FALSE,FALSE
108625789179165,https://www.facebook.com/108625789179165,,Soi Dog Foundation,These ads ran without a disclaimer,≤100,7,,,,,FALSE,FALSE
184254958392262,https://www.facebook.com/184254958392262,,Avenida,These ads ran without a disclaimer,≤100,4,,,,,FALSE,FALSE
103558411512972,https://www.facebook.com/103558411512972,,rivending.eu,These ads ran without a disclaimer,≤100,2,,,,,FALSE,FALSE
110008275279346,https://www.facebook.com/110008275279346,,Achille Spinelli,Achille Spinelli,≤100,4,,,,,FALSE,FALSE
781324601913224,https://www.facebook.com/781324601913224,,Marco Di Falco,Marco Di Falco,≤100,4,,,,,FALSE,FALSE
154144331904379,https://www.facebook.com/154144331904379,,Marta Schifone,Marta Schifone,≤100,2,,,,,FALSE,FALSE
375830102427440,https://www.facebook.com/375830102427440,,Leonardo Canto,Leonardo Canto,≤100,3,,,,,FALSE,FALSE
211245286496384,https://www.facebook.com/211245286496384,,Vincenzo Riontino,Vincenzo Riontino,≤100,3,,,,,FALSE,FALSE
105071570853663,https://www.facebook.com/105071570853663,,Grande Gorgonzola-Grande Nord,Confederazione Grande Nord,≤100,4,,,,,FALSE,FALSE
101529211351809,https://www.facebook.com/101529211351809,,Fabio Giulivi Sindaco,Fabio Giulivi,≤100,1,,,,,FALSE,FALSE
119104539661400,https://www.facebook.com/119104539661400,,Anna Paris,Anna Paris,≤100,1,,,,,FALSE,FALSE
403338886369725,https://www.facebook.com/403338886369725,,Enrico Cavallari consigliere Regione Lazio,Simone Di Carlo,≤100,1,,,,,FALSE,FALSE
104549831970452,https://www.facebook.com/104549831970452,,Mattia Boscolo Chiodoro,Mattia Boscolo Chiodoro,≤100,1,,,,,FALSE,FALSE
401545607352151,https://www.facebook.com/401545607352151,,Mirko Paulon,Mirko Paulon,≤100,4,,,,,FALSE,FALSE
747704565585135,https://www.facebook.com/747704565585135,,Terra dei Padri Movimento Eurasiatista,Fabio De Maio,≤100,3,,,,,FALSE,FALSE
100267282027870,https://www.facebook.com/100267282027870,,PrometeOrvieto,Florido Fratini,≤100,1,,,,,FALSE,FALSE
819387271431618,https://www.facebook.com/819387271431618,,Matemù,Cies Onlus,≤100,3,,,,,FALSE,FALSE
458203220957837,https://www.facebook.com/458203220957837,,Associazione per l'Amicizia Italia Birmania,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
110306800847417,https://www.facebook.com/110306800847417,,Giovanni Setaro,Giovanni Setaro,≤100,3,,,,,FALSE,FALSE
110150434176069,https://www.facebook.com/110150434176069,,Circolo PD Schio,Partito democratico circolo di Schio,≤100,1,,,,,FALSE,FALSE
1520945367921023,https://www.facebook.com/1520945367921023,,Fabio Pizzul,Fabio Pizzul,≤100,1,,,,,FALSE,FALSE
230128773684233,https://www.facebook.com/230128773684233,,Consorzio dell'Asti DOCG,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
102588022585735,https://www.facebook.com/102588022585735,,Trentino in Azione,Massimiliano Mazzarella,≤100,2,,,,,FALSE,FALSE
425705351541008,https://www.facebook.com/425705351541008,,Riccardo Lanzo,Riccardo Lanzo,≤100,2,,,,,FALSE,FALSE
617528441978708,https://www.facebook.com/617528441978708,,Baracca 2 - la vendemmia,Federico Bason,≤100,23,,,,,FALSE,FALSE
190324337722742,https://www.facebook.com/190324337722742,,TRIESTE.news,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
116795406383587,https://www.facebook.com/116795406383587,,Margherita Barbieri,Margherita Barbieri Pacchierotti,≤100,1,,,,,FALSE,FALSE
620239501415401,https://www.facebook.com/620239501415401,,Davide Bordoni,Davide Bordoni,≤100,1,,,,,FALSE,FALSE
356102944825132,https://www.facebook.com/356102944825132,,Antonio Cascone,Antonio Cascone,≤100,10,,,,,FALSE,FALSE
1901723246558311,https://www.facebook.com/1901723246558311,,Luisa Ciambella,Luisa Ciambella,≤100,2,,,,,FALSE,FALSE
110591893925882,https://www.facebook.com/110591893925882,,FIMMG Verona,FIMMG Verona,≤100,1,,,,,FALSE,FALSE
105137288606752,https://www.facebook.com/105137288606752,,Vincenza Palmieri Ambasciatrice per i Diritti Umani,Palmieri Maria Vincenza,≤100,1,,,,,FALSE,FALSE
1492627377674758,https://www.facebook.com/1492627377674758,,Spi-Cgil Torino Lega 8 Pensionati San Salvario,Roberto Demichelis,≤100,2,,,,,FALSE,FALSE
104637922131446,https://www.facebook.com/104637922131446,,PD Villadossola,Partito Democratico Villadossola,≤100,2,,,,,FALSE,FALSE
104379379124060,https://www.facebook.com/104379379124060,,Marianna Ricciardi,Marianna Ricciardi,≤100,4,,,,,FALSE,FALSE
825929917551405,https://www.facebook.com/825929917551405,,Marco Lima - Pagina pubblica,Marco Lima,≤100,1,,,,,FALSE,FALSE
107925615047835,https://www.facebook.com/107925615047835,,matteogalasso_,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
165001987464879,https://www.facebook.com/165001987464879,,Laboratorio Civico,Laboratorio Civico,≤100,1,,,,,FALSE,FALSE
112853043866877,https://www.facebook.com/112853043866877,,Massimiliano Farrell,Massimiliano Patrick Farrell,≤100,1,,,,,FALSE,FALSE
100806122849173,https://www.facebook.com/100806122849173,,Salve 2023,Salve2023,≤100,1,,,,,FALSE,FALSE
132553296808689,https://www.facebook.com/132553296808689,,Massimo Coppola,Massimo Coppola,≤100,4,,,,,FALSE,FALSE
160835213945443,https://www.facebook.com/160835213945443,,ANC Salerno,Matteo Cuomo,≤100,1,,,,,FALSE,FALSE
105262979026560,https://www.facebook.com/105262979026560,,fededilauro2.0,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
1438845349558345,https://www.facebook.com/1438845349558345,,Tatjana ROJC Senator,Giorgio Kufersin,≤100,1,,,,,FALSE,FALSE
327132904531904,https://www.facebook.com/327132904531904,,Bruna Fiola,Carmela Fiola,≤100,1,,,,,FALSE,FALSE
330474397108173,https://www.facebook.com/330474397108173,,Arcigay Prato Pistoia l'Asterisco,Arcigay Prato Pistoia L'Asterisco,≤100,1,,,,,FALSE,FALSE
2139910739427736,https://www.facebook.com/2139910739427736,,Alfonso Oliva,Alfonso Oliva,≤100,1,,,,,FALSE,FALSE
254883322070474,https://www.facebook.com/254883322070474,,Mario Rosati Urbino,Mario Rosati,≤100,1,,,,,FALSE,FALSE
156235981455499,https://www.facebook.com/156235981455499,,Grosseto al centro,GROSSETO AL CENTRO,≤100,1,,,,,FALSE,FALSE
120550868096692,https://www.facebook.com/120550868096692,,Sinistra Italiana Monza e Brianza,Sinistra Italiana,≤100,2,,,,,FALSE,FALSE
178948469536215,https://www.facebook.com/178948469536215,,Saverio De Bonis,Saverio De Bonis,≤100,2,,,,,FALSE,FALSE
106727507898191,https://www.facebook.com/106727507898191,,AMUS - Aeronautica,Mario Troccoli,≤100,2,,,,,FALSE,FALSE
528821800836127,https://www.facebook.com/528821800836127,,Media Web Channel,media web channel,≤100,1,,,,,FALSE,FALSE
185969184907170,https://www.facebook.com/185969184907170,,Claudio Clemente,These ads ran without a disclaimer,≤100,1,,,,,FALSE,FALSE
731857986895731,https://www.facebook.com/731857986895731,,Fratelli d'Italia Roma,Fratelli d'Italia Roma elezioni,≤100,1,,,,,FALSE,FALSE
431436357311703,https://www.facebook.com/431436357311703,,Federico Garau,Federico Garau,≤100,1,,,,,FALSE,FALSE
775674339147064,https://www.facebook.com/775674339147064,,Conservatorio di Benevento,Conservatorio di Benevento,≤100,2,,,,,FALSE,FALSE
166035863768418,https://www.facebook.com/166035863768418,,Gruppo di Promozione Umana,Gruppo di Promozione Umana,≤100,1,,,,,FALSE,FALSE
102168972112352,https://www.facebook.com/102168972112352,,Lorenzo Berti,Enrico Baldi,≤100,1,,,,,FALSE,FALSE
127639370729109,https://www.facebook.com/127639370729109,,Weleda,Weleda Italia S.r.l.,≤100,2,,,,,FALSE,FALSE
103066691466173,https://www.facebook.com/103066691466173,,Andrea Micalizzi,Andrea Micalizzi,≤100,1,,,,,FALSE,FALSE
107089441136039,https://www.facebook.com/107089441136039,,Mare Pulito,Mare Pulito,≤100,1,,,,,FALSE,FALSE
102425504807627,https://www.facebook.com/102425504807627,,La Cronaca di Ravenna,la cronaca di ravenna,≤100,2,,,,,FALSE,FALSE
113899264922833,https://www.facebook.com/113899264922833,,Scegli Sabaudia,Gabriele Davide,≤100,1,,,,,FALSE,FALSE
345726865588628,https://www.facebook.com/345726865588628,,Acli Provinciali di Bologna aps,Acli Provinciali di Bologna APS,≤100,1,,,,,FALSE,FALSE
196867727176671,https://www.facebook.com/196867727176671,,Gianni Lampis,Gianni Lampis,≤100,1,,,,,FALSE,FALSE
404498702965359,https://www.facebook.com/404498702965359,,Eticapa.it - Associazione Nuova Etica Pubblica,Giuseppe Beato,≤100,1,,,,,FALSE,FALSE
1871438029559484,https://www.facebook.com/1871438029559484,,Riccardo Gennuso,Riccardo Gennuso,≤100,1,,,,,FALSE,FALSE
1795607690470395,https://www.facebook.com/1795607690470395,,Paolo Ciani,Paolo Ciani,≤100,1,,,,,FALSE,FALSE
455002825307200,https://www.facebook.com/455002825307200,,Assoimpresa Italia,Vincenzo Barbagallo,≤100,1,,,,,FALSE,FALSE
113773973716954,https://www.facebook.com/113773973716954,,L'Adige di Verona,Fantasia Edutainment Srls,≤100,1,,,,,FALSE,FALSE
